722,631
563,559
-407,-783
-488,748
665,729
537,-805
236,672
-611,182
284,-404
152,622
416,-899
-557,752
-375,209
-50,497
263,-583
228,464
234,410
117,-947
-312,460
255,-811
455,-282
492,947
-25,-984
80,-600
-102,-370
-30,623
-501,731
60,988
-154,-300
501,-460
-164,389
849,-12
68,-970
-543,261
155,-685
996,-632
960,-861
704,680
912,511
941,-113
202,316
367,-614
-944,-82
-379,-431
-385,390
-196,855
6,441
891,332
-622,649
-367,-228
259,-141
176,659
600,294
39,808
-330,932
125,-924
924,-944
909,-69
522,978
-353,887
-748,876
-119,40
155,636
-866,846
-705,-545
-664,-439
-612,467
-836,-686
244,-505
-287,-232
422,-780
-362,0
-209,907
900,961
-505,-854
-332,-849
821,675
962,202
-540,229
772,-767
-741,908
-998,51
-212,-279
-438,286
-481,-595
90,-937
-646,642
-538,-713
-567,-474
-782,679
614,489
87,749
-915,154
200,-346
-372,95
-327,-343
101,-787
-871,33
786,-88
967,863
-406,604
-522,-139
170,-909
934,-255
-674,-193
-427,-919
-424,-100
749,-718
63,666
201,789
257,-818
399,208
602,973
-650,202
-328,-204
797,-666
288,677
452,-445
-127,576
256,889
536,808
599,-967
-517,591
848,53
517,-933
-379,-390
-57,57
-290,353
-628,997
-805,774
633,-754
-535,-422
571,154
182,-255
174,238
393,-59
164,-286
-764,-646
56,-813
715,-143
-295,860
-724,785
588,860
-155,202
-398,680
-321,-583
777,387
-51,380
-647,-220
-258,147
-689,860
663,477
16,-489
921,703
-161,276
611,82
-851,801
-208,-936
-137,153
-413,-869
-376,-984
404,-901
628,-847
311,463
327,862
963,-949
-227,-480
-691,939
551,233
202,-604
314,-671
685,91
985,694
398,465
-312,-927
307,-409
-875,-33
209,-234
-717,-261
-513,-639
649,484
-965,163
-575,-246
703,-169
535,-833
570,705
-126,951
-157,-351
430,281
401,981
-540,633
731,-695
-139,917
164,-457
589,69
-479,697
196,223
-415,990
527,-250
545,-25
-26,-156
614,-567
-904,-978
298,-115
-604,86
-485,-311
866,196
916,-1
784,152
-20,-285
925,717
937,-901
-952,867
-155,-556
505,-315
-992,244
487,47
-10,-86
-221,-523
-315,-148
572,119
-817,-357
573,-517
605,-426
-928,-783
-43,545
668,705
-262,767
-65,65
-659,393
-57,-818
-649,-853
-413,53
219,833
-135,-52
-608,638
-365,409
-320,-380
950,-294
308,-274
126,-385
-318,630
-260,324
-367,686
-776,-226
565,407
308,-280
223,524
979,307
295,-468
-730,-224
774,348
-877,-329
67,-776
-932,588
-65,-848
966,-719
-273,-636
-479,-855
806,194
18,79
389,667
49,-92
-6,496
910,585
401,-759
236,106
69,633
181,-795
872,-335
939,-179
428,-637
-440,-171
-812,-583
-134,268
-339,-976
-446,896
878,287
-329,-213
-975,-209
-397,-149
-131,-422
-127,869
740,-973
-515,-587
-766,-362
49,486
-550,-983
-147,489
385,-377
-883,-880
-369,-662
629,-535
-246,-271
967,-681
607,410
-685,57
372,775
693,-99
-454,-856
-732,927
-867,-561
126,426
-82,114
-641,-986
119,-1000
-778,478
-248,857
-418,273
-586,-863
467,530
609,592
-393,-632
709,216
-183,374
-37,-859
-545,447
-639,933
-551,521
487,-585
605,-826
-808,-241
-967,176
-563,616
642,683
56,335
244,-884
-963,-62
127,-98
351,269
346,-144
988,-898
436,804
-600,70
-556,-926
-628,-753
-33,-650
-963,-513
-448,-164
-586,-626
-431,-310
207,367
-131,-3
-973,300
33,335
-841,218
-957,17
-46,-299
863,-775
240,843
-995,228
493,377
-429,-879
45,772
725,-938
512,-653
-399,-779
234,-516
148,532
-903,513
-449,978
448,-25
434,-358
-776,-169
278,825
-1000,-700
65,799
124,509
-429,998
-541,830
203,-454
371,510
-685,-477
-456,-407
-642,-807
909,-286
-422,476
-321,-833
-389,-322
168,-569
618,-180
-117,-917
358,644
873,-935
-534,491
-360,239
-222,-21
-390,190
-958,404
909,-461
757,905
-736,-978
137,-634
-404,487
657,512
491,-803
-844,-854
-932,-410
926,-262
-390,-229
530,234
-796,-318
202,-171
776,65
-297,-530
-985,-520
52,-669
309,599
872,-54
-919,112
-93,-891
-557,-350
665,769
27,268
107,448
485,969
-211,-988
239,869
50,-464
44,315
-243,195
-829,571
-283,-802
-706,-869
364,-826
501,826
-167,-640
203,-625
-119,-899
305,954
-782,-921
832,993
-925,300
412,402
-204,-585
-863,455
-228,942
472,-652
-57,-209
156,-251
998,-411
848,387
-646,848
285,-247
-346,963
-406,-710
-808,-843
-628,-625
-947,599
-454,-505
-886,461
-494,-860
-642,-341
-570,207
658,275
666,-546
695,-470
238,-401
314,-869
-545,-89
240,187
352,-393
-588,-781
-526,433
-859,404
21,-207
748,-246
-256,-264
564,652
-956,649
128,-479
-243,657
947,-212
-399,383
674,462
222,270
265,134
-1,-581
-386,878
440,19
-805,386
-260,856
860,992
940,974
40,-844
-913,716
-273,-173
-501,968
-888,-171
-140,-966
201,545
-889,586
553,-738
-747,-283
-743,-595
-725,-295
-24,-170
-307,395
-401,58
-289,783
762,290
494,365
174,22
873,-696
-368,726
631,-421
-221,-879
661,356
-390,514
782,232
234,901
10,994
522,671
-779,-868
-892,-451
653,186
-905,141
-473,983
-330,-279
-424,-726
109,78
791,235
887,-680
-217,368
-993,325
-73,-206
713,-654
-180,612
643,-877
-147,569
652,677
-286,-544
315,-932
-303,189
-887,-752
260,-921
917,-889
-758,417
664,-779
980,87
-653,-355
305,-905
-139,-974
-898,320
-831,-411
-782,-61
-568,495
-509,-943
-351,216
400,954
-765,327
632,491
113,-499
-98,597
598,277
268,-258
-962,835
176,448
-934,712
-335,-774
-969,-572
552,647
-966,509
-794,462
-871,-294
470,-510
-76,-868
724,310
-495,-650
-394,192
-370,-811
-970,129
-805,-635
-458,416
768,818
-171,-874
599,-374
990,875
565,-109
379,-41
489,241
499,-635
-73,341
-254,-198
-74,734
-201,-341
368,180
-167,282
514,984
643,118
780,-550
759,336
765,-524
-123,-860
825,443
-778,406
-35,-63
-995,330
-843,76
345,658
626,18
-740,-720
69,811
388,-845
-39,265
338,742
632,-10
-397,-537
721,-29
-863,708
566,-827
703,768
-515,-29
938,-209
83,-35
-833,896
385,-824
991,-231
160,-459
579,-987
324,245
562,-470
282,-454
-115,785
202,-159
692,-111
-46,347
309,756
390,434
-364,805
445,-818
-719,-582
-925,-737
132,-919
169,-582
95,444
-417,483
40,-75
-228,-471
16,-149
419,-176
-229,-993
483,337
-212,833
470,524
923,788
-450,-888
662,-57
-988,493
-632,-118
620,-283
390,-476
-959,-363
846,312
-511,53
119,-32
-199,538
210,-269
687,973
-677,-300
385,251
-610,-664
-394,-351
-596,-110
-481,-692
402,-392
606,711
-949,-990
-221,-387
-94,929
-865,76
354,208
-480,-902
-169,-312
-817,-895
70,-217
278,-955
109,-722
-576,889
441,424
-369,-771
618,-519
785,927
-256,390
485,937
-307,190
728,59
-131,-834
-162,207
-487,859
698,-476
-800,-999
829,-42
39,-278
-653,950
589,-107
661,914
342,386
-564,-759
390,-565
-5,642
-163,268
308,-808
486,-759
-948,654
788,203
-530,-263
-300,-177
-978,362
891,767
-596,76
-199,222
499,559
429,-724
-173,-737
904,308
-610,-397
903,243
-592,543
-245,-254
-244,-190
-80,-622
-543,-70
508,486
-872,560
367,443
525,856
-75,210
-770,86
-375,-743
-189,371
-590,-931
940,-557
-950,331
-533,196
893,-288
-247,-683
832,-374
251,345
-909,726
-157,-466
469,718
-378,599
-606,-978
186,-980
923,-762
-164,-390
278,887
216,550
244,-776
96,234
-372,-738
96,79
746,-761
255,-179
-978,525
-103,-417
721,-882
953,-958
814,704
834,-809
-14,900
-980,-378
-366,517
865,-25
910,-761
112,-157
424,-379
-450,-593
-838,-939
-781,13
2,-967
426,-968
-388,254
401,271
822,-413
570,-774
-1,-4
538,-916
488,395
-653,246
-653,-475
-483,-971
713,654
-213,361
-85,-97
